FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,SigStrikesLandedPerMinute,SigStrikeAccuracy,TakedownAverage,SubmissionAverage,KnockoutPercentage,TechnicalKnockoutPercentage,DecisionPercentage
140001002,Kai,Kamaka,The Fighting Hawaiian,Featherweight,1995-01-05T00:00:00,67.0,144.0,69.0,8,4,1,0,0,5,3,0,0,0,0,12.5,97.8,4.8,0.7,0.0,0.0,12.2
140001041,Damon,Jackson,The Leech,Featherweight,1988-08-08T00:00:00,71.0,145.0,71.0,19,4,1,1,4,4,16,1,3,1,0,3.3,54.7,3.2,3.2,0.0,0.0,5.2
140001020,Henrique,Shiguemoto,,Middleweight,1989-06-22T00:00:00,71.0,185.0,72.0,13,4,1,0,13,0,5,3,5,0,0,6.3,44.1,0.0,0.0,0.0,0.0,0.0
140000021,Yancy,Medeiros,The Kid,Lightweight,1987-09-07T00:00:00,70.0,155.0,75.5,15,8,0,1,12,9,9,2,0,0,0,9.8,58.0,0.7,1.5,18.8,18.8,12.5
140001069,Victor,Rodriguez,Vicious,Bantamweight,1992-09-05T00:00:00,65.0,126.0,67.0,7,4,0,0,10,6,0,2,0,0,0,3.4,68.8,0.0,0.0,0.0,0.0,0.0
140001073,Luana,Pinheiro,,Women's Strawweight,1992-11-18T00:00:00,62.0,115.0,62.0,9,1,0,0,4,0,11,0,0,0,0,12.3,78.1,15.8,0.0,14.9,14.9,0.0
140001014,Jimmy,Flick,The Brick,Flyweight,1990-09-07T00:00:00,67.0,125.0,68.0,16,5,0,0,0,10,22,0,2,2,0,5.0,93.1,4.5,11.4,0.0,0.0,0.0
140000190,Jose,Quinonez,Teco,Bantamweight,1990-07-28T00:00:00,68.0,135.0,69.0,9,5,0,0,5,8,3,3,0,3,0,9.7,80.1,7.3,1.7,0.0,0.0,47.0
140000583,Danaa,Batgerel,Storm,Bantamweight,1989-07-04T00:00:00,67.0,135.0,70.0,10,2,0,0,9,0,3,0,0,0,0,9.9,56.4,0.0,0.0,31.4,31.4,0.0
140000159,Yana,Kunitskaya,Foxy,Women's Bantamweight,1989-11-11T00:00:00,66.0,134.0,68.0,14,6,0,1,10,4,1,3,1,3,1,6.1,85.8,2.2,0.3,0.0,0.0,22.7
140000297,Virna,Jandiroba,Carcara,Women's Strawweight,1988-05-30T00:00:00,63.0,116.0,64.0,17,3,0,0,0,0,5,0,1,0,0,1.1,35.4,0.9,0.6,0.0,0.0,0.0
140000361,Davi,Ramos,Tasmanian Devil,Lightweight,1986-11-05T00:00:00,66.0,155.0,70.0,10,4,0,0,2,0,11,0,0,0,0,4.3,47.9,3.1,0.9,0.0,0.0,11.5
140001035,Chase,Gibson,El Guero,Lightweight,1990-02-07T00:00:00,70.0,155.0,72.0,10,5,0,0,7,2,7,0,0,0,0,5.7,73.7,0.0,0.0,0.0,0.0,0.0
140000285,Islam,Makhachev,,Lightweight,1991-10-27T00:00:00,70.0,155.0,70.5,21,1,0,0,8,3,16,0,0,0,0,5.8,116.7,8.9,3.3,12.0,12.0,29.5
140000082,Andrea,Lee,KGB,Women's Flyweight,1989-02-11T00:00:00,66.0,126.0,69.5,13,5,0,0,3,0,5,1,3,0,0,6.0,55.0,1.9,0.9,5.8,5.8,17.1
140000019,Joseph,Benavidez,,Flyweight,1984-07-31T00:00:00,64.0,125.0,65.0,28,8,0,0,12,3,11,2,0,8,0,5.3,48.9,2.1,0.9,20.5,20.5,37.6
140000504,Frankie,Edgar,The Answer,Bantamweight,1981-10-16T00:00:00,66.0,136.0,68.0,23,10,1,0,10,11,11,0,9,14,3,10.9,80.8,6.6,0.9,19.9,19.9,54.8
140000138,Pedro,Munhoz,The Young Punisher,Bantamweight,1986-09-07T00:00:00,66.0,135.0,65.0,19,6,0,1,13,0,13,0,5,0,0,14.2,72.9,1.6,1.8,18.5,18.5,18.5
140000868,Jessin,Ayari,Abacus,Lightweight,1992-05-31T00:00:00,72.0,155.0,73.5,16,6,0,0,0,0,1,0,0,0,0,0.4,12.8,0.0,0.0,0.0,0.0,0.5
140000003,Geoff,Neal,Handz of Steel,Welterweight,1990-08-28T00:00:00,71.0,171.0,75.0,13,4,0,0,10,2,3,2,0,0,0,7.1,66.1,1.0,0.3,29.9,29.9,9.5
140000871,Martin,Day,The Spartan,Featherweight,1988-11-10T00:00:00,70.0,145.0,73.5,8,6,0,0,6,4,4,2,0,0,0,7.3,61.8,1.3,0.9,0.0,0.0,0.0
140000892,Tom,Aspinall,,Heavyweight,1993-04-11T00:00:00,77.0,247.0,78.0,11,2,0,0,13,0,8,3,0,0,0,12.1,111.9,7.7,3.9,38.7,38.7,0.0
140000144,Tyron,Woodley,The Chosen One,Welterweight,1982-04-07T00:00:00,69.0,171.0,74.0,19,7,1,0,5,1,3,1,3,1,1,1.6,50.3,0.7,0.3,18.2,18.2,21.2
140000407,Bill,Algeo,Senor Perfecto,Featherweight,1989-06-09T00:00:00,72.0,146.0,73.0,14,6,0,0,5,0,10,3,6,0,0,10.1,76.2,0.8,0.0,0.0,0.0,8.0
140000299,Augusto,Sakai,,Heavyweight,1991-05-09T00:00:00,75.0,255.0,77.0,15,3,1,0,14,3,0,0,0,0,0,8.8,67.4,0.2,0.0,20.7,20.7,13.8
140000086,Aljamain,Sterling,Funk Master,Bantamweight,1989-07-31T00:00:00,67.0,135.0,71.0,20,3,0,0,3,1,10,0,3,0,0,6.2,65.9,2.3,1.1,5.5,5.5,29.4
140000936,Maxim,Grishin,Maximus,Light Heavyweight,1984-05-02T00:00:00,75.0,210.0,78.0,31,9,2,0,6,1,2,2,0,0,0,1.1,33.2,0.1,0.0,0.9,0.9,0.0
140000479,Ode',Osbourne,The Jamaican Sensation,Bantamweight,1992-01-09T00:00:00,67.0,125.0,73.0,10,4,0,1,2,0,2,1,0,0,0,2.0,31.4,0.5,0.2,2.8,2.8,2.8
140000281,Roxanne,Modafferi,The Happy Warrior,Women's Flyweight,1982-09-24T00:00:00,67.0,125.0,69.0,25,20,0,0,11,3,14,8,0,8,0,8.0,71.3,3.5,0.2,6.0,6.0,11.0
140000030,Said,Nurmagomedov,,Bantamweight,1992-04-05T00:00:00,68.0,135.0,70.0,14,2,0,0,3,0,2,0,0,0,0,3.7,46.5,0.4,0.0,11.2,11.2,5.0
140000491,Jamahal,Hill,Sweet Dreams,Light Heavyweight,1991-05-19T00:00:00,76.0,205.0,79.0,8,1,0,1,1,0,0,0,0,0,0,1.9,26.5,0.0,0.0,10.1,10.1,2.6
140000437,Vinc,Pichel,From Hell,Lightweight,1982-11-23T00:00:00,70.0,155.0,72.0,14,2,0,0,2,0,0,0,0,0,0,1.0,30.6,1.0,0.1,1.9,1.9,20.4
140000041,Livinha,Souza,The Brazilian Gangsta,Women's Strawweight,1991-03-11T00:00:00,63.0,115.0,63.0,14,4,0,0,4,2,11,0,4,2,0,3.6,88.9,5.2,2.8,0.0,0.0,15.9
140000325,Merab,Dvalishvili,The Machine,Bantamweight,1991-01-10T00:00:00,66.0,135.0,68.0,14,4,0,0,0,0,0,0,0,0,0,0.6,22.1,1.0,0.0,0.7,0.7,12.2
140000535,Aleksei,Kunchenko,Wolverine,Welterweight,1984-05-02T00:00:00,68.0,170.0,72.0,20,3,0,0,13,0,1,0,5,0,0,3.9,45.5,0.3,0.0,0.0,0.0,9.6
140000192,Volkan,Oezdemir,No Time,Light Heavyweight,1989-09-19T00:00:00,74.0,205.0,75.0,17,6,0,0,8,1,1,1,0,1,0,3.1,42.6,0.2,0.0,10.5,10.5,5.6
140000509,Tracy,Cortez,,Women's Flyweight,1993-12-10T00:00:00,65.0,127.0,65.5,9,1,0,0,3,0,3,3,0,0,0,10.6,106.2,8.3,0.7,0.0,0.0,66.5
140000203,Angela,Hill,Overkill,Women's Strawweight,1985-01-12T00:00:00,63.0,115.0,64.0,13,10,0,0,6,0,0,2,2,0,0,6.5,56.3,0.6,0.1,5.0,5.0,27.9
140000313,Juan,Adams,The Kraken,Heavyweight,1992-01-16T00:00:00,77.0,266.0,80.0,5,3,0,0,14,6,0,0,0,0,0,12.0,94.3,2.6,0.0,21.2,21.2,0.0
140000927,Ramiz,Brahimaj,,Welterweight,1992-11-17T00:00:00,70.0,171.0,72.0,9,3,0,0,0,2,11,0,0,0,0,4.8,46.9,3.1,1.6,0.0,0.0,0.0
140000191,Nathaniel,Wood,The Prospect,Bantamweight,1993-05-08T00:00:00,66.0,140.0,69.0,17,5,0,0,11,3,7,3,4,0,0,9.3,56.2,1.9,1.3,0.0,0.0,6.7
140000659,Guido,Cannetti,Ninja,Bantamweight,1979-12-19T00:00:00,66.0,135.0,68.0,8,7,0,0,1,1,1,1,0,0,0,0.9,31.1,0.6,0.1,0.0,0.0,3.7
140000516,Cole,Williams,Havoc,Welterweight,1983-12-15T00:00:00,72.0,175.0,73.0,11,3,0,0,2,0,2,1,0,0,0,0.1,18.6,0.0,0.0,0.0,0.0,0.0
140000178,Dan,Ige,50K,Featherweight,1991-08-06T00:00:00,67.0,146.0,71.0,15,4,0,0,12,0,15,0,0,0,0,11.5,90.3,4.2,1.3,18.3,18.3,36.5
140000465,John,Allan,,Light Heavyweight,1993-02-22T00:00:00,73.0,205.0,75.0,13,7,0,1,14,0,7,9,0,0,0,8.1,69.6,3.2,1.9,0.0,0.0,0.0
140000887,Ryan,Benoit,Baby Face,Flyweight,1989-08-25T00:00:00,65.0,126.0,68.5,10,8,0,0,8,0,1,2,0,0,0,2.8,43.2,0.3,0.4,11.0,11.0,5.5
140000365,Felicia,Spencer,FeeNom,Women's Featherweight,1990-11-29T00:00:00,66.0,145.0,68.0,9,3,0,0,1,0,1,0,0,0,0,0.8,31.9,0.3,0.1,4.2,4.2,0.0
140000967,Nate,Smith,The Savage,Flyweight,1995-04-09T00:00:00,66.0,125.0,69.0,6,2,0,0,2,0,6,2,0,2,0,2.4,52.9,0.0,4.2,0.0,0.0,0.0
140001048,Ante,Delija,Walking Trouble,Heavyweight,1990-08-07T00:00:00,77.0,243.0,79.0,19,5,0,0,8,4,8,0,0,1,0,,,,,0.0,0.0,0.0
140000390,Eddie,Wineland,,Bantamweight,1984-06-26T00:00:00,67.0,135.0,69.0,24,15,1,0,2,1,1,0,0,0,0,0.4,10.2,0.0,0.0,2.2,2.2,0.8
140000188,Danny,Roberts,Hot Chocolate,Welterweight,1987-07-14T00:00:00,73.0,170.0,74.0,18,5,0,0,2,1,2,1,0,0,0,1.0,25.4,0.1,0.1,3.9,3.9,3.9
140000678,Alan,Patrick,Nuguette,Lightweight,1983-07-19T00:00:00,71.0,155.0,74.0,15,3,0,1,1,1,1,0,0,0,0,0.6,32.1,1.1,0.1,1.7,1.7,12.1
140000547,Brok,Weaver,Chata Tuska,Welterweight,1991-12-05T00:00:00,72.0,164.0,73.0,15,6,0,0,3,2,5,5,0,0,0,8.1,94.1,0.7,0.7,0.0,0.0,8.1
140000587,Junyong,Park,The Iron Turtle,Middleweight,1991-02-27T00:00:00,70.0,185.0,73.0,13,5,0,0,4,1,2,2,0,0,0,3.8,52.7,2.1,0.4,0.0,0.0,15.0
140000886,Amanda,Lemos,Amandinha,Women's Strawweight,1987-05-22T00:00:00,64.0,115.0,65.0,10,1,1,0,1,0,0,0,0,0,0,0.9,24.4,0.3,0.1,2.3,2.3,1.1
140000047,Demian,Maia,,Welterweight,1977-11-06T00:00:00,73.0,170.0,72.0,28,11,0,0,1,1,6,0,0,1,0,0.7,38.7,1.0,0.4,1.0,1.0,16.3
140000185,Arnold,Allen,Almighty,Featherweight,1994-01-22T00:00:00,68.0,145.0,70.0,17,1,0,0,9,0,7,0,0,0,0,5.3,60.9,2.6,0.7,0.0,0.0,44.7
140000945,Jorge,Gonzalez,Street,Light Heavyweight,1984-02-29T00:00:00,74.0,205.0,76.0,16,4,0,0,20,3,11,8,0,0,0,,,,,0.0,0.0,0.0
140000910,Brandon,Royval,Raw Dawg,Flyweight,1992-08-16T00:00:00,69.0,125.0,68.0,12,6,0,0,4,1,11,1,1,1,0,4.7,54.5,1.6,2.4,0.0,0.0,0.0
140000447,Holly,Holm,The Preacher's Daughter,Women's Bantamweight,1981-10-17T00:00:00,68.0,135.0,69.0,14,5,0,0,11,2,0,2,4,8,0,6.2,63.4,1.6,0.1,14.7,14.7,36.7
140000688,Tyson,Pedro,,Light Heavyweight,1991-09-17T00:00:00,75.0,205.0,79.0,7,3,0,0,0,0,0,0,0,0,0,0.2,18.1,0.1,0.1,0.7,0.7,0.0
140000668,Rob,Font,,Bantamweight,1987-06-25T00:00:00,68.0,136.0,71.0,19,4,0,0,10,0,7,2,0,0,0,9.3,58.5,2.0,1.0,28.0,28.0,16.8
140000153,Louis,Smolka,Da Last Samurai,Bantamweight,1991-07-16T00:00:00,69.0,135.0,68.0,17,7,0,0,2,0,2,1,0,0,0,1.2,26.4,0.5,0.5,4.4,4.4,2.2
140000895,Youssef,Zalal,The Moroccan Devil,Featherweight,1996-09-04T00:00:00,70.0,145.0,72.0,10,5,0,0,3,0,8,0,0,0,0,4.0,72.3,3.7,1.9,0.0,0.0,25.3
140000603,Jordan,Griffin,Native Psycho,Featherweight,1990-02-28T00:00:00,70.0,145.0,73.0,18,9,0,0,11,2,13,4,0,0,0,5.3,76.8,3.1,3.9,0.0,0.0,0.0
140000944,Jesse,Ronson,The Body Snatcher,Welterweight,1985-12-24T00:00:00,70.0,170.0,70.0,21,10,0,1,16,5,11,2,0,0,0,8.6,76.6,1.5,1.5,0.0,0.0,0.0
140000811,Anthony,Adams,Sugafoot,Middleweight,1988-01-13T00:00:00,73.0,185.0,77.0,9,2,0,0,1,0,0,0,0,0,0,4.2,48.3,0.0,0.0,0.0,0.0,0.0
140000415,Ashley,Yoder,Spider Monkey,Women's Strawweight,1987-10-20T00:00:00,67.0,116.0,69.0,8,8,0,0,0,0,4,0,0,0,0,3.1,53.0,1.2,0.6,0.0,0.0,18.7
140000311,Cole,Smith,The Cole Train,Bantamweight,1989-04-05T00:00:00,71.0,135.0,67.0,7,2,0,0,1,0,2,0,0,0,0,1.0,26.8,1.0,1.0,0.0,0.0,6.3
140000385,Makwan,Amirkhani,Mr. Finland,Featherweight,1988-11-08T00:00:00,70.0,146.0,72.0,16,7,0,0,2,5,17,2,0,0,0,3.2,79.8,9.6,2.6,10.2,10.2,13.3
140000884,Loma,Lookboonmee,,Women's Strawweight,1996-01-18T00:00:00,61.0,115.0,61.5,6,2,0,0,0,0,0,0,0,0,0,1.8,35.5,0.5,0.0,0.0,0.0,21.8
140000642,Jarjis,Danho,Man Mountain,Heavyweight,1983-10-15T00:00:00,75.0,256.0,74.5,7,1,1,1,11,0,0,0,0,0,0,5.5,70.9,0.8,0.0,12.7,12.7,0.0
140000588,Mizuki,Inoue,,Women's Strawweight,1994-08-19T00:00:00,63.0,115.0,65.0,14,6,0,0,0,0,8,0,0,1,0,4.3,46.8,0.0,0.0,0.0,0.0,4.3
140000591,Li,Jingliang,The Leech,Welterweight,1988-03-20T00:00:00,72.0,171.0,71.5,18,7,0,0,6,0,3,1,0,0,0,3.1,37.2,0.9,0.0,23.4,23.4,10.0
140000937,Malcolm,Gordon,X,Flyweight,1990-05-19T00:00:00,67.0,125.0,71.0,13,5,0,0,1,1,1,0,0,0,0,0.5,28.0,0.3,0.0,0.0,0.0,1.1
140000152,Matt,Schnell,Danger,Flyweight,1990-01-15T00:00:00,68.0,136.0,70.0,15,6,0,0,0,0,1,0,0,0,0,0.7,17.8,0.1,0.2,0.0,0.0,2.3
140000155,Jeff,Hughes,Lights Out,Heavyweight,1988-05-17T00:00:00,74.0,258.0,77.0,10,4,0,1,4,1,1,1,2,0,0,3.6,49.2,0.7,0.0,0.0,0.0,0.0
140000360,Sijara,Eubanks,SarJ,Women's Flyweight,1985-04-27T00:00:00,64.0,125.0,67.0,8,6,0,0,8,0,0,0,0,0,0,11.5,78.7,4.9,0.9,11.3,11.3,45.4
140000105,Damir,Hadzovic,The Bosnian Bomber,Lightweight,1986-08-08T00:00:00,69.0,155.0,70.0,14,6,0,0,11,3,8,3,0,0,0,10.1,85.1,2.4,0.5,16.1,16.1,16.1
140000116,Petr,Yan,No Mercy,Bantamweight,1993-02-11T00:00:00,67.0,135.0,67.0,16,2,0,0,11,0,2,0,3,2,0,9.2,70.1,2.7,0.3,27.5,27.5,27.5
140000158,Marion,Reneau,The Belizean Bruiser,Women's Bantamweight,1977-06-20T00:00:00,66.0,136.0,68.0,9,8,1,0,14,3,8,0,0,0,0,8.9,85.2,1.7,2.2,18.5,18.5,15.5
140001009,Calen,Born,,Welterweight,1988-05-24T00:00:00,68.0,170.0,72.0,7,1,0,0,5,0,11,0,0,0,0,,,,,0.0,0.0,0.0
140000455,Kenneth,Bergh,,,1989-06-26T00:00:00,74.0,205.0,76.0,8,0,0,1,1,0,4,0,0,0,0,3.4,64.7,0.0,0.0,0.0,0.0,0.0
140001047,Dricus,Du Plessis,Stilknocks,Middleweight,1994-01-14T00:00:00,73.0,185.0,76.0,16,2,0,0,6,1,8,1,1,1,0,4.4,45.1,2.6,0.0,10.3,10.3,0.0
140000127,Gina,Mazany,Danger,Women's Bantamweight,1988-08-19T00:00:00,66.0,126.0,68.0,7,5,0,0,1,1,0,0,0,0,0,0.8,31.3,1.1,0.1,1.9,1.9,1.9
140000959,Manel,Kape,Starboy,Flyweight,1993-11-14T00:00:00,65.0,129.0,68.0,16,6,0,0,16,0,12,5,2,0,0,9.2,78.1,2.1,0.0,11.3,11.3,0.0
140000195,Leon,Edwards,Rocky,Welterweight,1991-08-25T00:00:00,74.0,170.0,74.0,19,3,0,1,2,0,1,0,0,0,0,0.8,31.6,0.5,0.1,2.7,2.7,19.3
140000088,Andre,Fili,Touchy,Featherweight,1990-06-25T00:00:00,71.0,145.0,74.0,21,8,0,1,1,0,0,0,0,0,0,0.5,14.3,0.3,0.0,1.2,1.2,2.4
140000357,Michel,Pereira,Demolidor,Welterweight,1993-10-06T00:00:00,73.0,170.0,73.0,26,11,0,2,1,0,1,0,0,0,0,0.4,19.1,0.2,0.1,0.3,0.3,0.5
140000911,Gabe,Green,Gifted,Welterweight,1993-05-02T00:00:00,70.0,170.0,73.0,10,3,0,0,3,2,7,0,0,0,0,7.4,49.1,1.1,0.6,0.0,0.0,8.6
140001029,Dinis,Paiva,Sweetbread,Featherweight,1988-05-26T00:00:00,69.0,145.0,71.0,13,8,0,0,11,0,5,10,0,3,0,6.5,65.8,0.0,0.0,0.0,0.0,0.0
140000050,Renato,Moicano,Moicano,Featherweight,1989-05-21T00:00:00,71.0,155.0,72.0,15,4,1,0,0,2,6,1,0,0,0,3.5,41.5,1.4,0.4,0.0,0.0,12.5
140000052,Marlon,Moraes,Magic,Bantamweight,1988-04-26T00:00:00,66.0,135.0,67.0,23,9,1,0,4,2,2,1,2,1,0,1.4,27.0,0.4,0.1,2.5,2.5,2.5
140000840,Joe,Lowry,,Lightweight,1989-12-12T00:00:00,71.0,155.0,73.0,9,2,0,0,3,1,1,0,0,0,0,3.7,33.4,0.0,0.0,0.0,0.0,0.0
140000315,Kyle,Nelson,The Monster,Featherweight,1991-04-20T00:00:00,71.0,145.0,71.0,13,4,0,0,5,2,4,1,0,0,0,3.7,42.4,1.0,2.0,6.1,6.1,0.0
140000010,Vinicius,Moreira,Mamute,Light Heavyweight,1989-02-28T00:00:00,76.0,206.0,76.0,9,5,0,0,1,4,7,1,0,0,0,2.9,57.0,1.8,1.2,0.0,0.0,0.0
140000123,Jan,Blachowicz,,Light Heavyweight,1983-02-24T00:00:00,74.0,205.0,78.0,28,9,0,0,10,3,12,3,8,3,0,6.0,75.1,1.9,0.4,14.0,14.0,17.5
140000214,Jussier,Formiga,,Flyweight,1985-04-14T00:00:00,65.0,125.0,67.0,23,8,0,0,0,4,10,0,0,0,0,1.4,56.9,1.8,0.6,0.0,0.0,19.3
140000377,Leonardo,Santos,Nenhum,Lightweight,1980-02-05T00:00:00,72.0,155.0,75.0,18,5,1,0,0,0,1,0,0,0,0,0.2,14.2,0.1,0.0,0.6,0.6,0.8
140000994,Kyron,Bowen,Mambo,Middleweight,1993-12-22T00:00:00,74.0,170.0,78.0,9,7,0,0,8,3,6,6,0,0,0,4.2,71.2,0.0,0.0,0.0,0.0,0.0
140000594,Muslim,Salikhov,King of Kung Fu,Welterweight,1984-06-09T00:00:00,71.0,170.0,70.0,18,2,0,0,15,0,3,3,0,0,0,4.9,61.3,1.7,0.0,12.5,12.5,18.7
140000135,Misha,Cirkunov,,Light Heavyweight,1987-02-27T00:00:00,75.0,185.0,77.0,15,7,0,0,3,3,7,2,0,0,0,3.0,55.3,3.6,1.3,3.6,3.6,0.0
140000555,Yoel,Romero,Soldier of God,Middleweight,1977-04-30T00:00:00,72.0,185.0,73.5,13,6,0,0,11,1,0,0,1,2,0,3.2,52.7,1.4,0.0,37.3,37.3,10.6
140000080,Scott,Holtzman,Hot Sauce,Lightweight,1983-09-30T00:00:00,69.0,155.0,69.0,14,5,0,0,1,0,0,0,0,0,0,0.9,26.6,0.4,0.0,1.1,1.1,4.3
140000926,Tagir,Ulanbekov,,Flyweight,1991-08-07T00:00:00,67.0,125.0,70.0,14,1,0,0,4,0,11,0,0,2,0,3.8,72.8,7.9,0.9,0.0,0.0,17.7
140000955,Jose,Flores,Luke,Lightweight,1988-03-17T00:00:00,72.0,155.0,73.0,9,2,0,0,3,0,5,2,0,0,0,1.4,42.5,0.0,1.1,0.0,0.0,0.0
140000260,Ovince,Saint Preux,OSP,Light Heavyweight,1983-04-08T00:00:00,75.0,205.0,80.0,25,16,0,0,17,7,12,5,0,2,0,4.4,71.1,2.0,0.9,28.3,28.3,15.7
140000212,Steven,Peterson,Ocho,Featherweight,1990-05-29T00:00:00,70.0,148.0,70.0,19,9,0,0,6,1,9,0,1,1,0,5.1,48.4,2.1,0.7,4.1,4.1,8.2
140000183,Marc,Diakiese,Bonecrusher,Lightweight,1993-03-16T00:00:00,70.0,155.0,73.0,14,5,0,0,16,0,3,5,0,0,0,8.2,73.8,5.7,0.0,17.2,17.2,25.8
140000044,Justin,Ledet,El Blanco,Light Heavyweight,1988-09-28T00:00:00,76.0,205.0,80.0,9,4,0,1,2,2,5,0,0,0,0,3.5,43.6,0.2,0.2,0.0,0.0,14.6
140000991,Parker,Porter,,Heavyweight,1985-04-22T00:00:00,72.0,262.0,75.0,12,6,0,0,2,2,2,1,0,0,0,5.3,42.9,0.9,0.4,0.0,0.0,6.9
140000482,Domingo,Pilarte,Son of Fire,Bantamweight,1990-01-05T00:00:00,72.0,136.0,74.0,8,3,0,1,4,0,8,0,0,0,0,2.6,97.4,2.4,1.6,0.0,0.0,0.0
140000996,Anthony,Romero,The Genius,Lightweight,1997-02-25T00:00:00,71.0,155.0,70.0,9,0,0,0,2,0,1,0,0,0,0,5.3,50.0,1.8,0.0,0.0,0.0,0.0
140001044,Cameron,Else,Camchida,Bantamweight,1991-04-27T00:00:00,69.0,135.0,71.0,10,5,0,0,3,2,2,1,0,0,0,1.0,33.9,0.0,0.0,0.0,0.0,0.0
140000998,Jeff,Molina,El Jefe,Flyweight,1997-07-17T00:00:00,66.0,125.0,69.0,10,2,0,0,6,0,10,2,0,0,0,12.1,77.7,0.0,0.0,11.6,11.6,23.2
140000119,Gian,Villante,,Light Heavyweight,1985-08-18T00:00:00,75.0,261.0,76.0,17,14,0,0,13,11,4,2,4,0,0,7.7,62.6,0.8,0.0,21.4,21.4,21.4
140000464,Mike,Rodriguez,Slo Mike,Light Heavyweight,1988-11-28T00:00:00,76.0,202.0,82.5,11,7,0,1,10,1,2,3,0,0,0,4.8,63.4,0.0,0.0,16.6,16.6,0.0
140000993,Collin,Huckbody,All In,Middleweight,1994-09-29T00:00:00,75.0,185.0,76.0,9,3,0,0,3,0,16,3,3,3,0,5.6,99.5,17.0,33.9,0.0,0.0,0.0
140000354,Ed,Herman,Short Fuse,Light Heavyweight,1980-10-02T00:00:00,73.0,205.0,77.0,27,15,0,1,14,6,21,12,0,2,0,6.5,86.6,4.2,2.2,13.1,13.1,13.1
140000222,Alex,Perez,,Flyweight,1992-03-21T00:00:00,66.0,125.0,65.0,24,6,0,0,15,3,12,12,3,6,0,13.7,99.0,8.6,3.9,11.5,11.5,11.5
140000724,Chris,Gruetzemacher,Gritz,Lightweight,1986-06-16T00:00:00,68.0,156.0,68.0,15,4,0,0,10,2,6,6,0,0,0,14.3,91.1,0.0,0.0,10.8,10.8,15.1
140000472,Brendan,Allen,All In,Middleweight,1995-12-28T00:00:00,74.0,185.0,75.0,17,4,0,0,6,1,11,1,2,2,0,4.9,62.8,1.5,1.8,5.7,5.7,10.4
140000554,Gabriel,Benitez,Moggly,Featherweight,1988-06-15T00:00:00,68.0,146.0,71.0,22,10,0,0,6,2,7,1,0,0,0,3.1,36.7,0.1,0.8,4.4,4.4,4.4
140000546,Shanna,Young,The Shanimal,Women's Bantamweight,1991-02-20T00:00:00,67.0,135.0,65.0,8,5,0,0,2,2,5,3,0,0,0,4.8,73.5,0.0,1.6,0.0,0.0,0.0
140000122,Marcos Rogerio,de Lima,Pezao,Heavyweight,1985-06-25T00:00:00,73.0,259.0,75.0,19,8,1,0,15,1,4,8,0,0,0,4.7,79.2,1.6,0.8,21.1,21.1,10.0
140000633,Mackenzie,Dern,,Women's Strawweight,1993-03-24T00:00:00,64.0,114.0,63.0,11,2,0,0,0,0,4,0,0,0,0,1.7,32.3,0.3,1.0,0.0,0.0,11.3
140000820,Chase,Hooper,The Dream,Featherweight,1999-09-13T00:00:00,73.0,145.0,74.0,10,2,1,0,2,0,4,0,0,0,0,2.8,49.8,0.7,1.6,5.6,5.6,5.6
140000469,Mirsad,Bektic,,Featherweight,1991-02-16T00:00:00,68.0,145.0,70.0,13,4,0,0,11,4,6,2,0,0,0,4.5,84.3,7.4,0.8,16.1,16.1,24.1
140000949,Jerome,Rivera,Renegade,Flyweight,1995-04-22T00:00:00,70.0,125.0,72.0,10,6,0,0,1,2,4,1,0,1,0,2.4,39.4,0.0,0.0,0.0,0.0,4.6
140000953,Dustin,Jacoby,The Hanyak,Middleweight,1988-04-04T00:00:00,75.0,204.0,76.0,16,5,1,0,13,2,2,3,2,0,0,8.2,64.5,0.5,0.0,11.4,11.4,17.1
140001050,Stephanie,Egger,,Women's Bantamweight,1988-08-12T00:00:00,66.0,135.0,68.0,6,2,0,0,1,0,0,0,0,0,0,0.4,27.2,0.4,0.0,2.8,2.8,0.0
140001065,Gloria,de Paula,Glorinha,Women's Strawweight,1995-06-10T00:00:00,65.0,115.0,67.5,5,4,0,0,1,0,0,0,0,0,0,1.7,40.5,0.0,0.5,0.0,0.0,5.4
140000243,Josh,Emmett,,Featherweight,1985-03-04T00:00:00,66.0,145.0,70.0,16,2,0,0,9,1,3,0,0,0,0,6.3,49.6,2.1,0.2,20.1,20.1,26.8
140001026,Sherrard,Blackledge,The Thriller,Lightweight,1993-08-16T00:00:00,71.0,155.0,75.0,5,1,0,0,0,0,0,0,0,0,0,1.2,25.0,1.5,0.0,0.0,0.0,0.0
140000023,Greg,Hardy,Prince of War,Heavyweight,1988-07-28T00:00:00,77.0,264.0,80.5,7,4,0,1,9,3,0,0,0,0,0,7.0,63.1,0.3,0.0,50.1,50.1,10.0
140000702,Brian,Kelleher,Boom,Featherweight,1986-08-19T00:00:00,66.0,136.0,66.0,23,12,0,0,12,1,12,9,0,0,0,5.3,66.2,1.9,1.3,8.3,8.3,8.3
140000238,Paul,Craig,BearJew,Light Heavyweight,1987-11-27T00:00:00,75.0,205.0,76.0,15,4,1,0,4,4,13,1,1,0,0,3.1,70.3,2.4,2.2,10.9,10.9,0.0
